task_id,when_ready,when_running,when_waiting_retrieval,when_retrieved,when_done,worker_committed,worker_slot,time_commit_start,time_commit_end,time_input_mgr,size_input_mgr,time_worker_start,time_worker_end,time_output_mgr,size_output_mgr,when_input_sent,when_output_received,cores_requested,gpus_requested,memory_requested(MB),disk_requested(MB),retrieved_status,done_status,done_code,category
577,1716494677.314723,1716498025.495375,1716498033.766719,1716498033.777335,1716498033.777397,worker-cb7c6c4c5130033fdb68942b826bc325,18,1716498025.494887,1716498025.495347,0.00046,4.291534423828125e-05,1716498025.495421,1716498033.765919,0.00153,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
578,1716494677.315868,1716498100.339298,1716498108.59657,1716498108.602679,1716498108.602729,worker-cb7c6c4c5130033fdb68942b826bc325,60,1716498100.338797,1716498100.339269,0.000472,4.291534423828125e-05,1716498100.339333,1716498108.591105,0.002882,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
579,1716494677.316782,1716497999.882206,1716498008.253836,1716498008.260852,1716498008.260922,worker-cb7c6c4c5130033fdb68942b826bc325,39,1716497999.881721,1716497999.882179,0.000458,4.291534423828125e-05,1716497999.882262,1716498008.252887,0.00148,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
580,1716494677.317925,1716497999.806989,1716498008.981368,1716498008.98539,1716498008.985445,worker-cb7c6c4c5130033fdb68942b826bc325,58,1716497999.806565,1716497999.806964,0.000399,4.291534423828125e-05,1716497999.807627,1716498008.980697,0.001699,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
581,1716494677.318916,1716498061.663817,1716498069.764697,1716498069.769915,1716498069.769975,worker-cb7c6c4c5130033fdb68942b826bc325,5,1716498061.663316,1716498061.663786,0.00047,4.291534423828125e-05,1716498061.663875,1716498069.763783,0.001724,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
582,1716494677.319771,1716494683.380899,1716494694.64739,1716494694.649665,1716494694.649734,worker-cb7c6c4c5130033fdb68942b826bc325,42,1716494683.380488,1716494683.380875,0.000387,4.291534423828125e-05,1716494683.481158,1716494694.646813,0.001191,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
583,1716494677.320678,1716494683.366528,1716494694.261526,1716494694.263966,1716494694.264023,worker-cb7c6c4c5130033fdb68942b826bc325,13,1716494683.366107,1716494683.366504,0.000397,4.291534423828125e-05,1716494683.423493,1716494694.260812,0.001793,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
584,1716494677.321545,1716498062.666006,1716498071.279232,1716498071.28692,1716498071.286973,worker-cb7c6c4c5130033fdb68942b826bc325,12,1716498062.665491,1716498062.66598,0.000489,4.291534423828125e-05,1716498062.66773,1716498071.27864,0.001494,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
585,1716494677.322446,1716498061.80825,1716498069.71153,1716498069.716125,1716498069.716178,worker-cb7c6c4c5130033fdb68942b826bc325,3,1716498061.8077,1716498061.808221,0.000521,4.291534423828125e-05,1716498061.808312,1716498069.710869,0.00139,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
586,1716494677.323323,1716497989.443814,1716497998.356954,1716497998.370865,1716497998.370932,worker-cb7c6c4c5130033fdb68942b826bc325,44,1716497989.443325,1716497989.443787,0.000462,4.291534423828125e-05,1716497989.443952,1716497998.356078,0.001656,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
587,1716494677.324164,1716497949.085343,1716497957.460719,1716497957.464173,1716497957.464236,worker-cb7c6c4c5130033fdb68942b826bc325,26,1716497949.084839,1716497949.085316,0.000477,4.291534423828125e-05,1716497949.085402,1716497957.460165,0.001217,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
588,1716494677.325025,1716497973.839727,1716497982.003129,1716497982.015299,1716497982.015367,worker-cb7c6c4c5130033fdb68942b826bc325,55,1716497973.839217,1716497973.839698,0.000481,4.291534423828125e-05,1716497973.839785,1716497982.001868,0.001594,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
589,1716494677.325818,1716497926.055529,1716497934.337796,1716497934.352607,1716497934.352671,worker-cb7c6c4c5130033fdb68942b826bc325,61,1716497926.055053,1716497926.055501,0.000448,4.291534423828125e-05,1716497926.05558,1716497934.33699,0.002114,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
590,1716494677.326687,1716498081.413163,1716498090.539843,1716498090.565251,1716498090.565323,worker-cb7c6c4c5130033fdb68942b826bc325,29,1716498081.412664,1716498081.413136,0.000472,4.291534423828125e-05,1716498081.413218,1716498090.539122,0.005638,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
591,1716494677.327611,1716497999.713524,1716498008.075239,1716498008.079182,1716498008.079245,worker-cb7c6c4c5130033fdb68942b826bc325,19,1716497999.713038,1716497999.713496,0.000458,4.291534423828125e-05,1716497999.713589,1716498008.070776,0.001408,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
592,1716494677.328553,1716497949.991581,1716497957.702754,1716497957.70988,1716497957.709949,worker-cb7c6c4c5130033fdb68942b826bc325,34,1716497949.991087,1716497949.991554,0.000467,4.291534423828125e-05,1716497949.99164,1716497957.701988,0.001415,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
593,1716494677.329453,1716494705.377241,1716494715.192641,1716494715.200154,1716494715.200245,worker-cb7c6c4c5130033fdb68942b826bc325,51,1716494705.376784,1716494705.377211,0.000427,4.291534423828125e-05,1716494705.377338,1716494715.191652,0.001336,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
594,1716494677.330377,1716498091.825325,1716498100.846183,1716498100.852249,1716498100.852314,worker-cb7c6c4c5130033fdb68942b826bc325,21,1716498091.824762,1716498091.825291,0.000529,4.291534423828125e-05,1716498091.825366,1716498100.845417,0.001958,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
595,1716494677.331277,1716498000.262506,1716498009.341929,1716498009.345889,1716498009.345947,worker-cb7c6c4c5130033fdb68942b826bc325,57,1716498000.262053,1716498000.262481,0.000428,4.291534423828125e-05,1716498000.263574,1716498009.341022,0.001427,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
596,1716494677.332172,1716498037.266886,1716498045.377808,1716498045.385174,1716498045.385243,worker-cb7c6c4c5130033fdb68942b826bc325,36,1716498037.266446,1716498037.266861,0.000415,4.291534423828125e-05,1716498037.268147,1716498045.376867,0.001486,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
597,1716494677.333633,1716498017.115237,1716498025.042892,1716498025.050561,1716498025.050644,worker-cb7c6c4c5130033fdb68942b826bc325,34,1716498017.114725,1716498017.115211,0.000486,4.291534423828125e-05,1716498017.115467,1716498025.042185,0.001785,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
598,1716494677.334549,1716497936.526397,1716497944.813287,1716497944.816725,1716497944.816784,worker-cb7c6c4c5130033fdb68942b826bc325,16,1716497936.525988,1716497936.52637,0.000382,4.291534423828125e-05,1716497936.52727,1716497944.812198,0.001305,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
599,1716494677.335451,1716497274.010303,1716497283.498817,1716497283.507316,1716497283.507389,worker-cb7c6c4c5130033fdb68942b826bc325,60,1716497273.86388,1716497274.010188,0.146308,4.291534423828125e-05,1716497274.010269,1716497283.497994,0.002554,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
600,1716494677.336379,1716497974.345517,1716497982.754798,1716497982.764797,1716497982.76486,worker-cb7c6c4c5130033fdb68942b826bc325,51,1716497974.345005,1716497974.345488,0.000483,4.291534423828125e-05,1716497974.34556,1716497982.753985,0.001544,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
601,1716494677.337262,1716495415.952693,1716496978.077014,1716496978.091664,1716496978.091734,worker-cb7c6c4c5130033fdb68942b826bc325,60,1716495415.95237,1716495415.952669,0.000299,4.291534423828125e-05,1716496967.757711,1716496978.07624,0.013292,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
602,1716494677.338143,1716497891.101631,1716497899.443189,1716497899.44778,1716497899.447832,worker-cb7c6c4c5130033fdb68942b826bc325,24,1716497891.101114,1716497891.101605,0.000491,4.291534423828125e-05,1716497891.101697,1716497899.44046,0.002147,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
603,1716494677.339282,1716497883.014458,1716497891.512244,1716497891.520007,1716497891.520062,worker-cb7c6c4c5130033fdb68942b826bc325,51,1716497883.014013,1716497883.014432,0.000419,4.291534423828125e-05,1716497883.015589,1716497891.511599,0.002021,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
604,1716494677.340696,1716497248.063573,1716497254.139956,1716497258.847738,1716497258.847794,worker-cb7c6c4c5130033fdb68942b826bc325,41,1716497248.063096,1716497248.063538,0.000442,4.291534423828125e-05,1716497248.064578,1716497253.71552,0.001333,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
605,1716494677.341834,1716497874.207848,1716497883.007183,1716497883.013281,1716497883.013343,worker-cb7c6c4c5130033fdb68942b826bc325,51,1716497874.207349,1716497874.207821,0.000472,4.291534423828125e-05,1716497874.207903,1716497883.006774,0.001449,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
606,1716494677.342682,1716498099.038649,1716498107.083832,1716498107.100871,1716498107.100994,worker-cb7c6c4c5130033fdb68942b826bc325,48,1716498099.03802,1716498099.038619,0.000599,4.291534423828125e-05,1716498099.038718,1716498107.082787,0.003042,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
607,1716494677.343561,1716495416.102735,1716496978.142558,1716496978.224318,1716496978.224403,worker-cb7c6c4c5130033fdb68942b826bc325,29,1716495416.1023,1716495416.10271,0.00041,4.291534423828125e-05,1716496967.758323,1716496978.137967,0.055542,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
608,1716494677.344368,1716497271.229974,1716497278.995526,1716497279.002605,1716497279.002672,worker-cb7c6c4c5130033fdb68942b826bc325,38,1716497271.229545,1716497271.229948,0.000403,4.291534423828125e-05,1716497271.232222,1716497278.994739,0.002518,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
609,1716494677.345441,1716498123.764412,1716498132.356089,1716498132.370851,1716498132.370982,worker-cb7c6c4c5130033fdb68942b826bc325,2,1716498123.763876,1716498123.764382,0.000506,4.291534423828125e-05,1716498123.764478,1716498132.355673,0.008056,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
610,1716494677.346317,1716497881.658833,1716497890.413149,1716497890.419241,1716497890.419309,worker-cb7c6c4c5130033fdb68942b826bc325,2,1716497881.658369,1716497881.658806,0.000437,4.291534423828125e-05,1716497881.65889,1716497890.412422,0.002053,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
611,1716494677.347186,1716497854.595115,1716497865.220949,1716497865.230105,1716497865.230163,worker-cb7c6c4c5130033fdb68942b826bc325,51,1716497854.594656,1716497854.595088,0.000432,4.291534423828125e-05,1716497854.595186,1716497865.220165,0.001132,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
612,1716494677.348065,1716498008.080305,1716498017.216667,1716498017.224041,1716498017.224101,worker-cb7c6c4c5130033fdb68942b826bc325,43,1716498008.079959,1716498008.08028,0.000321,4.291534423828125e-05,1716498008.081558,1716498017.215986,0.001483,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
613,1716494677.348933,1716497863.819564,1716497871.794544,1716497871.800008,1716497871.800085,worker-cb7c6c4c5130033fdb68942b826bc325,20,1716497863.819048,1716497863.819537,0.000489,4.291534423828125e-05,1716497863.820096,1716497871.793676,0.001468,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
614,1716494677.349799,1716494743.031552,1716495415.755796,1716495415.767298,1716495415.767355,worker-cb7c6c4c5130033fdb68942b826bc325,2,1716494743.031072,1716494743.031526,0.000454,4.291534423828125e-05,1716495405.434056,1716495414.618949,0.000986,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
615,1716494677.350649,1716497994.529606,1716498002.458524,1716498002.465238,1716498002.465302,worker-cb7c6c4c5130033fdb68942b826bc325,9,1716497994.529102,1716497994.529569,0.000467,4.291534423828125e-05,1716497994.52967,1716498002.455972,0.001577,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
616,1716494677.351517,1716497988.449417,1716497996.013203,1716497996.020796,1716497996.020856,worker-cb7c6c4c5130033fdb68942b826bc325,3,1716497988.448907,1716497988.449389,0.000482,4.291534423828125e-05,1716497988.449484,1716497996.012486,0.002211,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
617,1716494677.352413,1716498040.927319,1716498049.38221,1716498051.706579,1716498051.706626,worker-cb7c6c4c5130033fdb68942b826bc325,37,1716498040.926969,1716498040.927291,0.000322,4.291534423828125e-05,1716498040.938663,1716498047.99447,0.095168,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
618,1716494677.353298,1716498033.046643,1716498041.074377,1716498041.080131,1716498041.080215,worker-cb7c6c4c5130033fdb68942b826bc325,24,1716498033.046162,1716498033.046617,0.000455,4.291534423828125e-05,1716498033.046733,1716498041.070901,0.001488,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
619,1716494677.354136,1716498061.595761,1716498069.702525,1716498069.707766,1716498069.707828,worker-cb7c6c4c5130033fdb68942b826bc325,6,1716498061.59504,1716498061.595726,0.000686,4.291534423828125e-05,1716498061.595798,1716498069.701601,0.001675,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
620,1716494677.355,1716498098.778354,1716498106.602344,1716498106.614771,1716498106.614877,worker-cb7c6c4c5130033fdb68942b826bc325,43,1716498098.777882,1716498098.778327,0.000445,4.291534423828125e-05,1716498098.779751,1716498106.602044,0.002199,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
621,1716494677.355853,1716498008.692807,1716498017.288343,1716498017.352741,1716498017.352808,worker-cb7c6c4c5130033fdb68942b826bc325,24,1716498008.692332,1716498008.692777,0.000445,4.291534423828125e-05,1716498008.692851,1716498017.275518,0.059731,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
622,1716494677.356719,1716497962.62997,1716497971.258697,1716497971.28089,1716497971.280959,worker-cb7c6c4c5130033fdb68942b826bc325,47,1716497962.629444,1716497962.629942,0.000498,4.291534423828125e-05,1716497962.630058,1716497971.257952,0.003383,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
623,1716494677.357805,1716498041.081159,1716498049.382324,1716498051.60686,1716498051.606918,worker-cb7c6c4c5130033fdb68942b826bc325,24,1716498041.080626,1716498041.08113,0.000504,4.291534423828125e-05,1716498041.081205,1716498048.258351,0.001307,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
624,1716494677.358942,1716497844.90265,1716497855.014862,1716497855.019465,1716497855.019525,worker-cb7c6c4c5130033fdb68942b826bc325,62,1716497844.901859,1716497844.90262,0.000761,4.291534423828125e-05,1716497844.902687,1716497855.007818,0.001312,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
625,1716494677.360039,1716497275.299397,1716497284.023505,1716497284.033925,1716497284.033995,worker-cb7c6c4c5130033fdb68942b826bc325,14,1716497275.298866,1716497275.299368,0.000502,4.291534423828125e-05,1716497275.299439,1716497284.022719,0.002357,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
626,1716494677.360904,1716494694.790013,1716494704.636138,1716494704.639844,1716494704.639929,worker-cb7c6c4c5130033fdb68942b826bc325,45,1716494694.789559,1716494694.789973,0.000414,4.291534423828125e-05,1716494694.790056,1716494704.635221,0.001425,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
627,1716494677.361766,1716497949.407361,1716497957.096315,1716497957.104614,1716497957.104684,worker-cb7c6c4c5130033fdb68942b826bc325,27,1716497949.406849,1716497949.407333,0.000484,4.291534423828125e-05,1716497949.407427,1716497957.094936,0.002246,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
628,1716494677.36265,1716498040.394192,1716498049.382422,1716498051.602067,1716498051.60212,worker-cb7c6c4c5130033fdb68942b826bc325,11,1716498040.393697,1716498040.39416,0.000463,4.291534423828125e-05,1716498040.394258,1716498047.845357,0.001388,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
629,1716494677.363525,1716497251.033088,1716497255.641289,1716497255.648199,1716497255.648357,worker-cb7c6c4c5130033fdb68942b826bc325,11,1716497251.032556,1716497251.033061,0.000505,4.291534423828125e-05,1716497251.033123,1716497255.637362,0.001273,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
630,1716494677.364411,1716497939.953946,1716497947.8139,1716497947.82408,1716497947.824148,worker-cb7c6c4c5130033fdb68942b826bc325,30,1716497939.953462,1716497939.95392,0.000458,4.291534423828125e-05,1716497939.953993,1716497947.813107,0.002032,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
631,1716494677.365295,1716497958.030461,1716497966.123046,1716497966.142616,1716497966.142675,worker-cb7c6c4c5130033fdb68942b826bc325,42,1716497958.029956,1716497958.030433,0.000477,4.291534423828125e-05,1716497958.030517,1716497966.122414,0.001896,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
632,1716494677.366162,1716498032.855608,1716498040.911913,1716498040.918635,1716498040.918709,worker-cb7c6c4c5130033fdb68942b826bc325,8,1716498032.855119,1716498032.85558,0.000461,4.291534423828125e-05,1716498032.855661,1716498040.909672,0.003863,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
633,1716494677.367016,1716497945.769956,1716497954.076212,1716497954.081934,1716497954.081997,worker-cb7c6c4c5130033fdb68942b826bc325,13,1716497945.769518,1716497945.769932,0.000414,4.291534423828125e-05,1716497945.77099,1716497954.075416,0.001738,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
634,1716494677.367899,1716497983.694553,1716497991.994112,1716497992.001441,1716497992.001506,worker-cb7c6c4c5130033fdb68942b826bc325,63,1716497983.694062,1716497983.694525,0.000463,4.291534423828125e-05,1716497983.694586,1716497991.986917,0.001423,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
635,1716494677.368917,1716497980.612922,1716497988.697879,1716497988.705249,1716497988.705332,worker-cb7c6c4c5130033fdb68942b826bc325,41,1716497980.612483,1716497980.612895,0.000412,4.291534423828125e-05,1716497980.616782,1716497988.693097,0.005115,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
636,1716494677.370242,1716497997.310378,1716498005.594502,1716498005.599629,1716498005.599698,worker-cb7c6c4c5130033fdb68942b826bc325,41,1716497997.309881,1716497997.310351,0.00047,4.291534423828125e-05,1716497997.310452,1716498005.593681,0.001911,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
637,1716494677.371215,1716497873.676183,1716497881.728866,1716497881.734225,1716497881.734294,worker-cb7c6c4c5130033fdb68942b826bc325,64,1716497873.675712,1716497873.676154,0.000442,4.291534423828125e-05,1716497873.67624,1716497881.728189,0.001191,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
638,1716494677.372083,1716497891.847894,1716497899.795683,1716497899.804464,1716497899.804536,worker-cb7c6c4c5130033fdb68942b826bc325,60,1716497891.847435,1716497891.847869,0.000434,4.291534423828125e-05,1716497891.848604,1716497899.794901,0.001952,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
